Prop ID,Prop Name,Prop City,Live Date,RM,PM,Total Inventory,Avali,Inv Status,Head,MTD - FH Occ,Jan-2026 Ach ADR,STLM ADR,Feb-2026 MTD ADR,LM Vs CM ADR MTD,STLM,Feb-2026 MTD Rev,LM Vs CM MTD,Jan-2026 Ach Rev,Monthly Target,Monthly RR,Achievement,Target delta,Grid Status,MTD CTF,Bucket,CM Pricing Forms Count,L30D Pricing Forms Count,Days Since Last Pricing Form,MM,City Tag,Set,CAT
31520,FabExpress Pearl View,Mumbai,25-Apr-2022,Abhinav Sharma,Arun Dagar,55,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,LBS ROAD,Metro,PreSet,
31521,FabExpress Venture Grand,Mumbai,25-Apr-2022,Abhinav Sharma,Arun Dagar,20,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Andheri East,Metro,PreSet,
31561,FabExpress Terminus Square LEC,Mumbai,26-Apr-2022,Abhinav Sharma,Arun Dagar,20,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Chembur,Metro,PreSet,
31602,FabHotel The First Delisted,Zirakpur,27-Apr-2022,Jitendra Dhaker,Ashish Kumar,13,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Baltana,Business,PreSet,
31630,FabHotel SR Wakad,Pune,27-Apr-2022,Shubham Verma,Arun Dagar,30,30,Live,Arun Biyani,0.00%,1777.3,1654.4,1824.4,10.3% ▲,1.8,2.59,43.7% ▲,6.61,6.64,7.25,109.25%,0.61,No Grid,4698,0-10%,5,22,9,Wakad,Metro,PreSet,CAT A
31722,FabHotel Jyoti Heritage,New Delhi,28-Apr-2022,Aman Mishra,Ashish Kumar,42,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Paharganj,Metro,PreSet,
31728,FabHotel GSV Inn,Kanpur,28-Apr-2022,Vibhor Agarwal,Ashish Kumar,10,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Jajmau,Business,PreSet,
31730,FabHotel Nirvana LEC,New Delhi,28-Apr-2022,Aman Mishra,Ashish Kumar,30,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,New Delhi Airport,Metro,PreSet,
31733,FabExpress Gross Plaza Inactive,New Delhi,28-Apr-2022,Aman Mishra,Ashish Kumar,19,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Mahipalpur,Metro,PreSet,
31736,FabEscape Anand Mahal,Jaipur,28-Apr-2022,Deeksha Pathak,Arun Dagar,18,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Amer,Leisure,PreSet,
31756,FabHotel Gold Galaxy Delist,Kanpur,28-Apr-2022,Vibhor Agarwal,Ashish Kumar,24,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Kalyanpur,Business,PreSet,
31757,FabHotel Les Boganveillea,Pondicherry,28-Apr-2022,Shahan Kumar,Ashish Kumar,14,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Auroville,Leisure,PreSet,
31762,FabHotel Super 3 Premium II,Kanpur,28-Apr-2022,Vibhor Agarwal,Ashish Kumar,25,25,Live,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,1665,-,0,0.02,-,0,0.1,0.05,46.62%,-0.05,No Grid,0,0-10%,1,3,7,Shastri Chowk,Business,PreSet,Churn
31845,FabHotel La Kailasha Cottage,Manali,29-Apr-2022,Vibhor Agarwal,Ashish Kumar,6,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Aleo,Leisure,PreSet,
31846,FabHotel Lemon Park,Coimbatore,29-Apr-2022,Shahan Kumar,Ashish Kumar,15,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Ram Nagar,Business,PreSet,
31870,FabHotel Sallow Grand Inactive,Amritsar,30-Apr-2022,Jitendra Dhaker,Ashish Kumar,19,19,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Golden Avenue,Pilgrim,PreSet,
31871,FabExpress Shanavi Tower,Kolkata,30-Apr-2022,Rohit Yadav,Ashish Kumar,12,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Chinar Park,Metro,PreSet,
31876,FabHotel Zaid International,Mumbai,30-Apr-2022,Abhinav Sharma,Arun Dagar,41,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Andheri East,Metro,PreSet,
31877,FabExpress The Mystica,Kolkata,30-Apr-2022,Rohit Yadav,Ashish Kumar,20,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Newtown,Metro,PreSet,
32321,FabHotel Star Corporate Suite II LEC,Gurgaon,4-May-2022,Jitendra Dhaker,Ashish Kumar,14,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Medanta Hospital,Metro,PreSet,
32322,FabHotel Midland,Bhopal,4-May-2022,Abhishek Asthana,Arun Dagar,26,26,Live,Arun Biyani,0.00%,1304.5,1236.5,#DIV/0!,-,0.43,0,-100.0% ▼,0.63,0.68,0,0.00%,-0.68,PRICE_DECREASE_10_PERCENT_3PM,0,0-10%,2,6,0,Near Chetak Bridge,Business,PreSet,CAT B
32329,FabHotel Jaipur Villa,Jaipur,5-May-2022,Deeksha Pathak,Arun Dagar,12,12,Live,Arun Biyani,0.00%,2419.2,2379,1930.6,-18.8% ▼,1.14,0.6,-47.6% ▼,2.66,2.22,1.68,75.49%,-0.54,No Grid,4238,0-10%,4,7,0,Vaishali Nagar,Leisure,PreSet,CAT B
32345,FabHotel SRK Platinum Inn Delist,Bangalore,5-May-2022,Dhirendra Singh,Arun Dagar,45,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Jayanagar,Metro,PreSet,
32348,FabExpress Marigold,Kanpur,5-May-2022,Vibhor Agarwal,Ashish Kumar,10,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Shyam Nagar,Business,PreSet,
32350,FabHotel Amar Raj Villa,Kolkata,5-May-2022,Rohit Yadav,Ashish Kumar,14,14,Live,Arun Biyani,0.00%,1113.4,1158.5,1117.8,-3.5% ▼,0.21,0.49,135.9% ▲,1.26,1.05,1.38,131.15%,0.33,No Grid,0,0-10%,0,2,20,Newtown,Metro,PreSet,CAT C
32355,Fab Cab Services - Bangalore,Bangalore,5-May-2022,Dhirendra Singh,Arun Dagar,9,9,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Kempegowda,Metro,PreSet,
32375,FabHotel Shree Ram Palace,Indore,6-May-2022,Abhishek Asthana,Arun Dagar,18,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,Churned,206,0-10%,#N/A,,,Mahalaxmi Nagar,Business,PreSet,Cat B
32434,FabHotel Surya,Bhopal,7-May-2022,Abhishek Asthana,Arun Dagar,26,0,SoldOut,Arun Biyani,0.00%,1309,#DIV/0!,#DIV/0!,-,0,0,-,0.05,0,0,-,0,PRICE_DECREASE_10_PERCENT_3PM,2455,0-10%,0,1,28,Bhopal Railway Station,Business,PreSet,CAT B
32436,FabHotel Aadvik Sai Residency,Chennai,7-May-2022,Shahan Kumar,Ashish Kumar,14,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,T Nagar,Metro,PreSet,
32437,FabExpress Manas Residency Delist,Mumbai,7-May-2022,Abhinav Sharma,Arun Dagar,24,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Chembur,Metro,PreSet,
32440,FabExpress Skyry Homestay,Chennai,7-May-2022,Shahan Kumar,Ashish Kumar,10,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,T Nagar,Metro,PreSet,
32441,FabHotel Sun Park Inactive,Bhopal,7-May-2022,Abhishek Asthana,Arun Dagar,33,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,Churned,,0-10%,#N/A,,,Ayodhya Nagar,Business,PreSet,
32466,FabHotel Woodpecker Nest,Ooty,9-May-2022,Shahan Kumar,Ashish Kumar,18,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Pudumund,Leisure,PreSet,
32487,FabHotel Jaipur Emerald,Jaipur,9-May-2022,Deeksha Pathak,Arun Dagar,14,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,MI Road,Leisure,PreSet,
32488,FabExpress Whitefield,Mumbai,9-May-2022,Abhinav Sharma,Arun Dagar,21,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Mhada,Metro,PreSet,
32529,FabHotel Farmaish Garden,Pune,10-May-2022,Shubham Verma,Arun Dagar,12,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Pimpri-Chinchwad,Metro,PreSet,
32596,FabHotel Prime Manhatten Grand,Lucknow,12-May-2022,Vibhor Agarwal,Ashish Kumar,24,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Alambagh,Business,PreSet,
32666,FabHotel Emara Grand,Bangalore,14-May-2022,Dhirendra Singh,Arun Dagar,24,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,Churned,0,0-10%,#N/A,,,HSR Layout,Metro,PreSet,Cat A
32669,FabHotel Royal Orbit Inactive,Bangalore,14-May-2022,Dhirendra Singh,Arun Dagar,15,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Bannerughatta,Metro,PreSet,
32670,FabHotel Prime K9 Regency,Jalandhar,14-May-2022,Jitendra Dhaker,Ashish Kumar,15,15,Live,Arun Biyani,0.00%,2441.6,2436.2,2328.7,-4.4% ▼,0.41,0.35,-15.7% ▼,0.95,1.26,0.98,77.62%,-0.28,No Grid,443,0-10%,1,3,6,Model Town,Business,PreSet,CAT B
32683,FabExpress Happy Feet,Gurgaon,15-May-2022,Jitendra Dhaker,Ashish Kumar,16,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,DLF Phase 3,Metro,PreSet,
32731,FabHotel Hiland Suites,Bangalore,17-May-2022,Dhirendra Singh,Arun Dagar,13,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Sheshadripuram,Metro,PreSet,
32732,FabHotel De Castle Inn,Chennai,17-May-2022,Shahan Kumar,Ashish Kumar,22,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Mugalivakkam,Metro,PreSet,
32735,FabHotel Veera Residency Delist,Mumbai,17-May-2022,Abhinav Sharma,Arun Dagar,17,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Andheri East,Metro,PreSet,
32771,FabHotel Govinda Royal,Kanpur,18-May-2022,Vibhor Agarwal,Ashish Kumar,21,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Kanpur Railway Station,Business,PreSet,
32772,FabExpress La Perla,Goa,18-May-2022,Abhinav Sharma,Arun Dagar,14,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Morjim,Leisure,PreSet,
32775,FabHotel Ridz,Kolkata,18-May-2022,Rohit Yadav,Ashish Kumar,17,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Near Kolkata Airport,Metro,PreSet,
32808,FabExpress SS,Kanpur,19-May-2022,Vibhor Agarwal,Ashish Kumar,14,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Khyora,Business,PreSet,
32809,FabExpress Lemonade,Kanpur,19-May-2022,Vibhor Agarwal,Ashish Kumar,20,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Shyam Nagar,Business,PreSet,
32811,FabExpress Sarang Heritage,Mumbai,19-May-2022,Abhinav Sharma,Arun Dagar,30,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Vashi,Metro,PreSet,
32861,FabHotel Limewood Stay LEC,Gurgaon,22-May-2022,Jitendra Dhaker,Ashish Kumar,22,22,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Sector 51,Metro,PreSet,
32864,FabHotel Cameron,New Delhi,22-May-2022,Aman Mishra,Ashish Kumar,18,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,Churned,,0-10%,#N/A,,,Jasola Vihar,Metro,PreSet,
32865,Via Corner Courtyard,Hyderabad,22-May-2022,Sharique Ansari,Ashish Kumar,60,60,Live,Arun Biyani,0.00%,1185.3,1087.1,981.7,-9.7% ▼,0.22,0.16,-27.8% ▼,0.55,0.61,0.44,72.10%,-0.17,PRICE_DECREASE_10_PERCENT_3PM,777,0-10%,0,1,21,,Metro,PreSet,CAT B
32896,FabExpress Rama LEC,New Delhi,23-May-2022,Aman Mishra,Ashish Kumar,32,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Rohini,Metro,PreSet,
32906,FabHotel Royal Stay LEC,Bangalore,23-May-2022,Dhirendra Singh,Arun Dagar,23,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Mahadevapura,Metro,PreSet,
32907,FabExpress Villa De Vasco Delist,Goa,23-May-2022,Abhinav Sharma,Arun Dagar,25,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Vasco Da Gama,Leisure,PreSet,
32908,FabHotel Golden Imperial,Kolkata,23-May-2022,Rohit Yadav,Ashish Kumar,13,13,Live,Arun Biyani,0.00%,1548.9,1542,1513.2,-1.9% ▼,0.25,0.38,53.3% ▲,1.33,1.22,1.06,86.83%,-0.16,No Grid,0,0-10%,0,2,19,Dhakuria,Metro,PreSet,CAT C
32930,FabHotel The Crown I Delisted,Agra,24-May-2022,Vibhor Agarwal,Ashish Kumar,20,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Fatehabad Road,Leisure,PreSet,
32931,FabHotel Prime President,Bhopal,24-May-2022,Abhishek Asthana,Arun Dagar,24,24,Live,Arun Biyani,0.00%,1662.6,1710.8,1475,-13.8% ▼,2.02,1.5,-25.5% ▼,5.55,4.8,4.21,87.76%,-0.59,PRICE_DECREASE_10_PERCENT_3PM,0,0-10%,4,10,1,Bhopal Railway Station,Business,PreSet,CAT A
32933,FabHotel RK International,Mumbai,24-May-2022,Abhinav Sharma,Arun Dagar,11,11,Live,Arun Biyani,0.00%,3061.4,3305,2917.6,-11.7% ▼,3.5,2.16,-38.4% ▼,8.82,7.03,6.05,85.99%,-0.98,No Grid,0,0-10%,2,3,1,Kurla West,Metro,PreSet,CAT A
32941,FabHotel Vishal Imperial,Gurgaon,24-May-2022,Jitendra Dhaker,Ashish Kumar,18,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Sector 39,Metro,PreSet,
32942,FabExpress Lloyd House,New Delhi,24-May-2022,Aman Mishra,Ashish Kumar,15,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,Churned,,0-10%,#N/A,,,Kalkaji,Metro,PreSet,Cat B
32967,FabHotel The Kiara,New Delhi,25-May-2022,Aman Mishra,Ashish Kumar,37,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,Churned,0,0-10%,#N/A,,,Mahipalpur,Metro,PreSet,Cat C
32968,FabHotel Crystal Kant,Agra,25-May-2022,Vibhor Agarwal,Ashish Kumar,36,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Fatehabad Road,Leisure,PreSet,
32970,FabExpress Star Residency,Mumbai,25-May-2022,Abhinav Sharma,Arun Dagar,16,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Mhada,Metro,PreSet,
32971,FabHotel Starwood Residency,Mumbai,25-May-2022,Vipin Verma,Arun Dagar,31,31,Live,Arun Biyani,0.00%,1927.3,1933.1,1803.1,-6.7% ▼,1.3,1.53,18.3% ▲,3.35,2.88,4.29,149.00%,1.41,No Grid,419,0-10%,1,2,2,Nerul East,Metro,PreSet,CAT A
32973,FabHotel Luxury Stay LEC,Kolkata,25-May-2022,Rohit Yadav,Ashish Kumar,30,30,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Lake Town,Metro,PreSet,
32988,FabHotel Hill Inn Paradise,Udaipur,26-May-2022,Deeksha Pathak,Arun Dagar,30,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Udaipur Railway Station,Leisure,PreSet,
33025,Via Super 7 Inn,Mumbai,26-May-2022,Vipin Verma,Arun Dagar,25,25,Live,Arun Biyani,0.00%,1600.7,1568.9,1634.6,4.2% ▲,0.55,0.88,60.8% ▲,1.86,1.69,2.47,146.25%,0.78,No Grid,3183,0-10%,1,4,2,,Metro,PreSet,CAT B
33027,FabHotel Sleepy Soul LEC,Gurgaon,26-May-2022,Jitendra Dhaker,Ashish Kumar,24,24,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Sector 47,Metro,PreSet,
33195,FabHotel Imperial,New Delhi,27-May-2022,Aman Mishra,Ashish Kumar,15,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Pitampura,Metro,PreSet,
33196,FabHotel Rockstar LEC,Kolkata,27-May-2022,Rohit Yadav,Ashish Kumar,26,26,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Park Circus,Metro,PreSet,
33216,FabHotel Adri Hotels,Kolkata,28-May-2022,Rohit Yadav,Ashish Kumar,12,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Near Kolkata Airport,Metro,PreSet,
33218,FabExpress Saimax,Goa,28-May-2022,Abhinav Sharma,Arun Dagar,9,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Morjim,Leisure,PreSet,
33236,FabHotel Gargi Deluxe,Pune,30-May-2022,Shubham Verma,Arun Dagar,16,16,Live,Arun Biyani,0.00%,1852.4,1858.3,1745.7,-6.1% ▼,0.17,0.45,171.4% ▲,0.91,0.86,1.27,147.77%,0.41,No Grid,1222,0-10%,1,3,8,Sadashiv Peth,Metro,PreSet,CAT B
33237,FabEscape Panchkula Motel LEC,Panchkula,30-May-2022,Jitendra Dhaker,Ashish Kumar,13,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Sector 20,Business,PreSet,
33239,FabHotel Prime Oxus Delist,Jaipur,30-May-2022,Deeksha Pathak,Arun Dagar,24,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Pratap Nagar,Leisure,PreSet,
33240,FabHotel Airport Residency Inactive,Jaipur,30-May-2022,Deeksha Pathak,Arun Dagar,17,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Jaipur International Airport,Leisure,PreSet,
33243,FabHotel SSR Fern Suites,Hyderabad,30-May-2022,Sharique Ansari,Ashish Kumar,12,12,Live,Arun Biyani,0.00%,2107.9,2349.7,2009.3,-14.5% ▼,0.7,0.9,28.3% ▲,2.49,2.5,2.53,101.27%,0.03,PRICE_DECREASE_10_PERCENT_3PM,0,0-10%,1,2,7,Madeenaguda,Metro,PreSet,CAT B
33244,FabExpress HGC Grand,Jaipur,30-May-2022,Deeksha Pathak,Arun Dagar,12,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Shyam Nagar,Leisure,PreSet,
33245,FabHotel Hibiscus Stays LEC,Chennai,30-May-2022,Shahan Kumar,Ashish Kumar,12,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Sholinganallur,Metro,PreSet,
33246,FabHotel Sri Udapi Park LEC,Bangalore,30-May-2022,Dhirendra Singh,Arun Dagar,20,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Dodda Nekkundi,Metro,PreSet,
33273,FabHotel F9 Mall Road LEC,Mussoorie,31-May-2022,Vibhor Agarwal,Ashish Kumar,33,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,Churned,,0-10%,#N/A,,,The Mall Road,Leisure,PreSet,
33274,FabHotel Vardhan House,Pune,31-May-2022,Shubham Verma,Arun Dagar,6,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Baner,Metro,PreSet,
33276,FabHotel Ranjanas LEC,Pune,31-May-2022,Shubham Verma,Arun Dagar,28,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Pimpri-Chinchwad,Metro,PreSet,
33277,FabHotel Prakash Inn,Mumbai,31-May-2022,Abhinav Sharma,Arun Dagar,9,9,Live,Arun Biyani,0.00%,3554,3708.1,3412,-8.0% ▼,3.63,3.55,-2.4% ▼,10.95,9.13,9.94,108.82%,0.81,No Grid,1563,0-10%,60,190,0,Andheri East,Metro,PreSet,CAT A
33282,FabExpress Galaxy Lodge,Pune,31-May-2022,Shubham Verma,Arun Dagar,18,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Ambegaon,Metro,PreSet,
33328,FabExpress Aditya Palace,Bhopal,2-Jun-2022,Abhishek Asthana,Arun Dagar,14,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Maharana Pratap Nagar,Business,PreSet,
33665,FabHotel Aroma Corporate Suites LEC,Noida,4-Jun-2022,Jitendra Dhaker,Ashish Kumar,19,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Sector 70,Business,PreSet,
33667,FabHotel Illam Hospitality,Chennai,4-Jun-2022,Shahan Kumar,Ashish Kumar,21,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Alwarpet,Metro,PreSet,
